Requirement_ID,Requirement_Text,Relevant_Transition_ActionId_Concrete,Relevant_Transition_ActionId_Abstract,Transition_Notes,Relevant_Widget_AbstractID,Relevant_Widget_ConcreteID,Relevant_Widget_Selector,Relevant_Widget_Text,Relevant_Widget_Tag,Relevant_Widget_Href,Widget_Notes,Relevance_Type
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA19h09al291850665652,WC1xlkbpk2c32936150913,[data-test='product-01KKVP0P24ZRSET7X9SV67YVNR'],,a,/product/01KKVP0P24ZRSET7X9SV67YVNR,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1m99dde332781613559,WC15jb65g2d581719130,[alt='Claw\\ Hammer\\ with\\ Shock\\ Reduction\\ Grip'],,img,,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1m99dde332781613559,WC155hudh2d62017222124,[alt='Claw\\ Hammer\\ with\\ Shock\\ Reduction\\ Grip'],,img,,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1m99dde332781613559,WCybngcw2d62301896177,[alt='Claw\\ Hammer\\ with\\ Shock\\ Reduction\\ Grip'],,img,,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1m99dde332781613559,WCbnnprb2d52459230001,[alt='Claw\\ Hammer\\ with\\ Shock\\ Reduction\\ Grip'],,img,,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1m99dde332781613559,WCt1njx32d53328457865,[alt='Claw\\ Hammer\\ with\\ Shock\\ Reduction\\ Grip'],,img,,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",AC1864geq732823065693,WAxxn2sj292318410687,,WAxxn2sj292318410687,WCod6bun2c1205691381,[data-test='product-01KKVP0P37ZVTN55HXC5P794FS'],,a,/product/01KKVP0P37ZVTN55HXC5P794FS,,Linked
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WAxxn2sj292318410687,WC1sk0vnb2c23337297194,[data-test='product-01KKVP0P37ZVTN55HXC5P794FS'],,a,/product/01KKVP0P37ZVTN55HXC5P794FS,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WAa90dlg1f2215260815,WC1bp38au2c13268813370,[alt='Adjustable\\ Wrench'],,img,,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WAa90dlg1f2215260815,WCuz92t22c0634049680,[alt='Adjustable\\ Wrench'],,img,,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WAa90dlg1f2215260815,WC19x1vvt2c1816963600,[alt='Adjustable\\ Wrench'],,img,,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",AC11onoq573944758543,WAylrj52294178082854,,WAylrj52294178082854,WCkwdh9m2c13389532886,[data-test='product-01KKVP0P3RGQHJEXCZAHKWH0CA'],,a,/product/01KKVP0P3RGQHJEXCZAHKWH0CA,,Linked
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WAylrj52294178082854,WClgf0r62c3100106328,[data-test='product-01KKVP0P3RGQHJEXCZAHKWH0CA'],,a,/product/01KKVP0P3RGQHJEXCZAHKWH0CA,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA15kru2v1e3064764178,WC18fplp32c42537898175,[alt='Mini\\ Screwdriver'],,img,,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA15kru2v1e3064764178,WC1ruw0e52c63676391140,[alt='Mini\\ Screwdriver'],,img,,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA15kru2v1e3064764178,WCaxb98u2c62269238774,[alt='Mini\\ Screwdriver'],,img,,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",AC5r75ct62876313764,WA1cck88l291942895962,,WA1cck88l291942895962,WC1ylq8hb2c22246806189,[data-test='product-01KKVSEJYXRR5NR42805WACXTE'],,a,/product/01KKVSEJYXRR5NR42805WACXTE,,Linked
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1cck88l291942895962,WC1ozq8by2c22072554361,[data-test='product-01KKVSEJYXRR5NR42805WACXTE'],,a,/product/01KKVSEJYXRR5NR42805WACXTE,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1cck88l291942895962,WConn4z02c3893972526,[data-test='product-01KKVSEJYXRR5NR42805WACXTE'],,a,/product/01KKVSEJYXRR5NR42805WACXTE,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1cck88l291942895962,WC5ky9yr2c21801391402,[data-test='product-01KKVSEJYXRR5NR42805WACXTE'],,a,/product/01KKVSEJYXRR5NR42805WACXTE,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1qdgljb1a3660988079,WCooaezj2bd2498762173,[alt='Square\\ Ruler'],,img,,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1qdgljb1a3660988079,WCenxxvk2bd2661432877,[alt='Square\\ Ruler'],,img,,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1qdgljb1a3660988079,WC10ez2pw2be1922589713,[alt='Square\\ Ruler'],,img,,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1qdgljb1a3660988079,WCuaa1hh2bd179471073,[alt='Square\\ Ruler'],,img,,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1qdgljb1a3660988079,WC1uoc0km2bd203380425,[alt='Square\\ Ruler'],,img,,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",AClzif4s62214559861,WA1l9m4l1292099358810,,WA1l9m4l1292099358810,WCvbsnm12c2417629031,[data-test='product-01KKVSEJVSFR75Q5HGPCVK1ANA'],,a,/product/01KKVSEJVSFR75Q5HGPCVK1ANA,,Linked
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1l9m4l1292099358810,WCsqbswc2c21023124686,[data-test='product-01KKVSEJVSFR75Q5HGPCVK1ANA'],,a,/product/01KKVSEJVSFR75Q5HGPCVK1ANA,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1l9m4l1292099358810,WC648arx2c23913933996,[data-test='product-01KKVSEJVSFR75Q5HGPCVK1ANA'],,a,/product/01KKVSEJVSFR75Q5HGPCVK1ANA,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1l9m4l1292099358810,WC3ayzje2c23492360968,[data-test='product-01KKVSEJVSFR75Q5HGPCVK1ANA'],,a,/product/01KKVSEJVSFR75Q5HGPCVK1ANA,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1l9m4l1292099358810,WCs0hikt2c24042994191,[data-test='product-01KKVSEJVSFR75Q5HGPCVK1ANA'],,a,/product/01KKVSEJVSFR75Q5HGPCVK1ANA,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1l9m4l1292099358810,WC1ln6gnn2c13207350847,[href='\\/product\\/01KKVSEJVSFR75Q5HGPCVK1ANA'],,a,/product/01KKVSEJVSFR75Q5HGPCVK1ANA,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1l9m4l1292099358810,WCwrar802c22730637338,[data-test='product-01KKVSEJVSFR75Q5HGPCVK1ANA'],,a,/product/01KKVSEJVSFR75Q5HGPCVK1ANA,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1l9m4l1292099358810,WC1v4dpgw2c12561348646,[data-test='product-01KKVSEJVSFR75Q5HGPCVK1ANA'],,a,/product/01KKVSEJVSFR75Q5HGPCVK1ANA,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",AC1h35b1w5a2480668728,WAc2et2b292389464411,,WAc2et2b292389464411,WCa2dc542c2148973244,[data-test='product-01KKVSEJW0XXMVCWPQ40WY8NX0'],,a,/product/01KKVSEJW0XXMVCWPQ40WY8NX0,,Linked
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WAc2et2b292389464411,WC7gwhff2c2754843925,[data-test='product-01KKVSEJW0XXMVCWPQ40WY8NX0'],,a,/product/01KKVSEJW0XXMVCWPQ40WY8NX0,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WAc2et2b292389464411,WC1p610o02c21312055524,[data-test='product-01KKVSEJW0XXMVCWPQ40WY8NX0'],,a,/product/01KKVSEJW0XXMVCWPQ40WY8NX0,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WAc2et2b292389464411,WC1h2nq1l2c23224147667,[data-test='product-01KKVSEJW0XXMVCWPQ40WY8NX0'],,a,/product/01KKVSEJW0XXMVCWPQ40WY8NX0,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WAc2et2b292389464411,WCc166hs2c21468446279,[data-test='product-01KKVSEJW0XXMVCWPQ40WY8NX0'],,a,/product/01KKVSEJW0XXMVCWPQ40WY8NX0,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WAc2et2b292389464411,WC10p7qe52c11567482536,[href='\\/product\\/01KKVSEJW0XXMVCWPQ40WY8NX0'],,a,/product/01KKVSEJW0XXMVCWPQ40WY8NX0,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WAc2et2b292389464411,WCbhvfr32c22999426497,[data-test='product-01KKVSEJW0XXMVCWPQ40WY8NX0'],,a,/product/01KKVSEJW0XXMVCWPQ40WY8NX0,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WAc2et2b292389464411,WCihl1od2c12231884128,[data-test='product-01KKVSEJW0XXMVCWPQ40WY8NX0'],,a,/product/01KKVSEJW0XXMVCWPQ40WY8NX0,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",ACr2ru38632812991231,WA1uuk8kj292466599909,,WA1uuk8kj292466599909,WCq64ml32c2726633499,[data-test='product-01KKVWWDFSWJQVFYP0V7ZDBG5D'],,a,/product/01KKVWWDFSWJQVFYP0V7ZDBG5D,,Linked
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1uuk8kj292466599909,WC80j5pg2c13672354871,[href='\\/product\\/01KKVWWDFSWJQVFYP0V7ZDBG5D'],,a,/product/01KKVWWDFSWJQVFYP0V7ZDBG5D,,Functional
RQ13,"Given that the customer is interested in a product listed in the home page, when the customer clicks on the product photo, then the product detail page is loaded.",,,,WA1uuk8kj292466599909,WC1qpnq2v2c1440378764,[href='\\/product\\/01KKVWWDFSWJQVFYP0V7ZDBG5D'],,a,/product/01KKVWWDFSWJQVFYP0V7ZDBG5D,,Functional
