method,method_family,filter_variant,dataset,source_model,scenario,condition,method_filter,method_condition,backward_result_file,average_scope,direction,result_file,evaluation,k,query_unit,queries_total,queries_with_gold,queries_without_gold,candidate_queries_total,candidate_queries_with_gold,candidate_queries_without_gold,requirements_total,requirements_with_gold,gold_links_total,gold_candidates_total,hits_total,hit_at_k,precision_at_k,recall_at_k,f1_at_k,map_at_k,mrr_at_k
VSM,IR,Strict,Focus,GPT5,Focus-GPT5,Focus-GPT5-Strict,VSM Strict,VSM | Focus-GPT5-Strict,Results IR New\VSM\vsm_backward_matches_Focus_GPT5.json,all,backward,Results IR New\VSM\vsm_backward_matches_Focus_GPT5.json,actions_all,1,gui_candidate,154,148,6,154,148,6,154,148,204,204,23,0.14935064935064934,0.14935064935064934,0.12987012987012986,0.13636363636363635,0.14935064935064934,0.14935064935064934
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,LSI Strict,LSI | Focus-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,actions_all,5,gui_candidate,233,204,29,233,204,29,233,204,272,272,81,0.2446351931330472,0.06952789699570815,0.23891273247496422,0.09685450457982647,0.20509298998569386,0.20529327610872677
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,LSI Strict,LSI | Focus-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,actions_orphan,5,gui_candidate,100,5,95,100,5,95,100,5,20,20,9,0.03,0.018000000000000002,0.023333333333333334,0.01787878787878788,0.022866666666666667,0.023333333333333334
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,LSI Strict,LSI | Focus-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,actions_with_linked_widget,5,gui_candidate,233,201,32,233,201,32,233,201,259,259,72,0.2317596566523605,0.061802575107296136,0.22889842632331903,0.0891812050610334,0.19527896995708155,0.19527896995708155
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,LSI Strict,LSI | Focus-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,combined_actions_and_linked_widgets,5,gui_candidate,623,271,352,623,271,352,623,271,357,357,96,0.11075441412520064,0.030818619582664526,0.10861423220973783,0.04379034555599564,0.09275548421615838,0.09283039058319957
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,LSI Strict,LSI | Focus-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,combined_actions_and_widgets,5,gui_candidate,678,337,341,678,337,341,678,337,429,429,105,0.11209439528023599,0.030973451327433628,0.11012782694198624,0.044381871815500136,0.096047197640118,0.09636184857423795
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,LSI Strict,LSI | Focus-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,widgets_all_resolved,5,gui_candidate,445,133,312,445,133,312,445,133,157,157,24,0.04269662921348315,0.010786516853932586,0.04269662921348315,0.016907437132156235,0.03895131086142322,0.03932584269662921
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,LSI Strict,LSI | Focus-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,widgets_functional_resolved,5,gui_candidate,444,128,316,444,128,316,444,128,150,150,21,0.038288288288288286,0.00945945945945946,0.038288288288288286,0.014907764907764909,0.03678678678678678,0.037162162162162164
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,LSI Strict,LSI | Focus-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,widgets_linked_resolved,5,gui_candidate,390,67,323,390,67,323,390,67,85,85,15,0.03076923076923077,0.007692307692307693,0.03076923076923077,0.01208791208791209,0.02564102564102564,0.02564102564102564
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,LSI Strict,LSI | Focus-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,actions_all,10,gui_candidate,233,204,29,233,204,29,233,204,272,272,89,0.2446351931330472,0.03819742489270386,0.2446351931330472,0.060410976719989594,0.2064122215409769,0.20529327610872677
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,LSI Strict,LSI | Focus-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,actions_orphan,10,gui_candidate,100,5,95,100,5,95,100,5,20,20,13,0.03,0.013000000000000001,0.03,0.016818181818181815,0.02594047619047619,0.023333333333333334
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,LSI Strict,LSI | Focus-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,actions_with_linked_widget,10,gui_candidate,233,201,32,233,201,32,233,201,259,259,76,0.2317596566523605,0.03261802575107296,0.2317596566523605,0.053192872935362207,0.19527896995708155,0.19527896995708155
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,LSI Strict,LSI | Focus-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,combined_actions_and_linked_widgets,10,gui_candidate,623,271,352,623,271,352,623,271,357,357,106,0.11396468699839486,0.017014446227929372,0.11316211878009631,0.02738460041830828,0.09359283039058319,0.09328900099365589
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,LSI Strict,LSI | Focus-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,combined_actions_and_widgets,10,gui_candidate,678,337,341,678,337,341,678,337,429,429,115,0.11504424778761062,0.01696165191740413,0.11430678466076696,0.027487262000536337,0.09681661750245821,0.09678325607529148
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,LSI Strict,LSI | Focus-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,widgets_all_resolved,10,gui_candidate,445,133,312,445,133,312,445,133,157,157,26,0.04719101123595506,0.005842696629213483,0.046067415730337076,0.01024855294518216,0.03943285179240236,0.03996789727126806
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,LSI Strict,LSI | Focus-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,widgets_functional_resolved,10,gui_candidate,444,128,316,444,128,316,444,128,150,150,23,0.04279279279279279,0.005180180180180181,0.041666666666666664,0.009111384111384112,0.03726941226941227,0.037805662805662804
LSI,IR,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,LSI Strict,LSI | Focus-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Focus_Gemma3.json,widgets_linked_resolved,10,gui_candidate,390,67,323,390,67,323,390,67,85,85,17,0.035897435897435895,0.00435897435897436,0.03461538461538462,0.007653457653457653,0.026190476190476188,0.026373626373626377
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,actions_all,1,gui_candidate,165,164,1,165,164,1,165,164,200,200,3,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,actions_orphan,1,gui_candidate,7,0,7,7,0,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,actions_with_linked_widget,1,gui_candidate,165,164,1,165,164,1,165,164,200,200,3,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,combined_actions_and_linked_widgets,1,gui_candidate,829,218,611,829,218,611,829,218,270,270,18,0.021712907117008445,0.021712907117008445,0.021109770808202654,0.021310816244471252,0.021712907117008445,0.021712907117008445
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,combined_actions_and_widgets,1,gui_candidate,860,305,555,860,305,555,860,305,367,367,54,0.06279069767441861,0.06279069767441861,0.06046511627906977,0.06124031007751938,0.06279069767441861,0.06279069767441861
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,widgets_all_resolved,1,gui_candidate,695,141,554,695,141,554,695,141,167,167,51,0.07338129496402877,0.07338129496402877,0.07050359712230216,0.07146282973621103,0.07338129496402877,0.07338129496402877
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,widgets_functional_resolved,1,gui_candidate,692,128,564,692,128,564,692,128,143,143,50,0.07225433526011561,0.07225433526011561,0.06936416184971098,0.07032755298651253,0.07225433526011561,0.07225433526011561
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,widgets_linked_resolved,1,gui_candidate,664,54,610,664,54,610,664,54,70,70,15,0.022590361445783132,0.022590361445783132,0.021837349397590362,0.02208835341365462,0.022590361445783132,0.022590361445783132
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,actions_all,3,gui_candidate,165,164,1,165,164,1,165,164,200,200,3,0.01818181818181818,0.006060606060606061,0.01818181818181818,0.00909090909090909,0.01818181818181818,0.01818181818181818
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,actions_orphan,3,gui_candidate,7,0,7,7,0,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,actions_with_linked_widget,3,gui_candidate,165,164,1,165,164,1,165,164,200,200,3,0.01818181818181818,0.006060606060606061,0.01818181818181818,0.00909090909090909,0.01818181818181818,0.01818181818181818
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,combined_actions_and_linked_widgets,3,gui_candidate,829,218,611,829,218,611,829,218,270,270,26,0.030156815440289506,0.010454362685967028,0.02575392038600724,0.014156470790970188,0.02362283876156011,0.025532770406111783
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,combined_actions_and_widgets,3,gui_candidate,860,305,555,860,305,555,860,305,367,367,65,0.07441860465116279,0.0251937984496124,0.06771594684385382,0.03573920265780731,0.06434108527131784,0.06821705426356589
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,widgets_all_resolved,3,gui_candidate,695,141,554,695,141,554,695,141,167,167,62,0.08776978417266187,0.029736211031175058,0.07947584789311408,0.04206577595066804,0.07529976019184653,0.08009592326139088
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,widgets_functional_resolved,3,gui_candidate,692,128,564,692,128,564,692,128,143,143,57,0.08236994219653179,0.02745664739884393,0.07695086705202313,0.04000825763831544,0.0728965960179833,0.07683044315992292
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,widgets_linked_resolved,3,gui_candidate,664,54,610,664,54,610,664,54,70,70,23,0.03313253012048193,0.011546184738955823,0.0276355421686747,0.015415232358003442,0.024974899598393573,0.027359437751004016
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,actions_all,5,gui_candidate,165,164,1,165,164,1,165,164,200,200,3,0.01818181818181818,0.003636363636363637,0.01818181818181818,0.006060606060606061,0.01818181818181818,0.01818181818181818
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,actions_orphan,5,gui_candidate,7,0,7,7,0,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,actions_with_linked_widget,5,gui_candidate,165,164,1,165,164,1,165,164,200,200,3,0.01818181818181818,0.003636363636363637,0.01818181818181818,0.006060606060606061,0.01818181818181818,0.01818181818181818
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,combined_actions_and_linked_widgets,5,gui_candidate,829,218,611,829,218,611,829,218,270,270,29,0.032569360675512665,0.006996381182147166,0.028407720144752714,0.010710934957014572,0.023910333735424203,0.026015279453156414
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,combined_actions_and_widgets,5,gui_candidate,860,305,555,860,305,555,860,305,367,367,68,0.07674418604651163,0.015813953488372095,0.07027408637873754,0.025142118863049095,0.06461821705426356,0.06868217054263566
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,widgets_all_resolved,5,gui_candidate,695,141,554,695,141,554,695,141,167,167,65,0.09064748201438849,0.01870503597122302,0.08264131551901335,0.029672262190247805,0.07564268585131895,0.08067146282973621
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,widgets_functional_resolved,5,gui_candidate,692,128,564,692,128,564,692,128,143,143,57,0.08236994219653179,0.01647398843930636,0.07695086705202313,0.02688320029360492,0.07285645472061657,0.07683044315992292
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,widgets_linked_resolved,5,gui_candidate,664,54,610,664,54,610,664,54,70,70,26,0.03614457831325301,0.00783132530120482,0.030948795180722893,0.011866513673742592,0.02533383534136546,0.02796184738955823
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,actions_all,10,gui_candidate,165,164,1,165,164,1,165,164,200,200,3,0.01818181818181818,0.0018181818181818184,0.01818181818181818,0.003305785123966942,0.01818181818181818,0.01818181818181818
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,actions_orphan,10,gui_candidate,7,0,7,7,0,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,actions_with_linked_widget,10,gui_candidate,165,164,1,165,164,1,165,164,200,200,3,0.01818181818181818,0.0018181818181818184,0.01818181818181818,0.003305785123966942,0.01818181818181818,0.01818181818181818
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,combined_actions_and_linked_widgets,10,gui_candidate,829,218,611,829,218,611,829,218,270,270,35,0.032569360675512665,0.004221954161640531,0.02997587454764777,0.007012569256236325,0.024605496199283896,0.026015279453156414
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,combined_actions_and_widgets,10,gui_candidate,860,305,555,860,305,555,860,305,367,367,74,0.07674418604651163,0.008604651162790699,0.07171926910299004,0.014879842000225036,0.06517757936507937,0.06868217054263566
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,widgets_all_resolved,10,gui_candidate,695,141,554,695,141,554,695,141,167,167,71,0.09064748201438849,0.010215827338129497,0.08442959917780062,0.017627639675883433,0.07633484640858741,0.08067146282973621
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,widgets_functional_resolved,10,gui_candidate,692,128,564,692,128,564,692,128,143,143,59,0.0838150289017341,0.008526011560693643,0.07803468208092486,0.015235968270650354,0.07308009909165979,0.07703688411780897
LSI,IR,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,LSI Strict,LSI | LLMReq-GPT5-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_GPT5.json,widgets_linked_resolved,10,gui_candidate,664,54,610,664,54,610,664,54,70,70,32,0.03614457831325301,0.004819277108433735,0.0329066265060241,0.007933682783080372,0.026201741489768598,0.02796184738955823
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,LLMReq-Gemma3-Strict,LSI Strict,LSI | LLMReq-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_Gemma3.json,actions_all,1,gui_candidate,259,214,45,259,214,45,259,214,262,262,35,0.13513513513513514,0.13513513513513514,0.11325611325611325,0.11891891891891893,0.13513513513513514,0.13513513513513514
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,LLMReq-Gemma3-Strict,LSI Strict,LSI | LLMReq-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_Gemma3.json,actions_orphan,1,gui_candidate,135,2,133,135,2,133,135,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,IR,Strict,LLMReq,Gemma3,LLMReq-Gemma3,LLMReq-Gemma3-Strict,LSI Strict,LSI | LLMReq-Gemma3-Strict,Results IR New\LSI\lsi_backward_matches_Llmreq_Gemma3.json,all,backward,Results IR New\LSI\lsi_backward_matches_Llmreq_Gemma3.json,actions_with_linked_widget,1,gui_candidate,258,213,45,258,213,45,258,213,261,261,35,0.13565891472868216,0.13565891472868216,0.11369509043927647,0.11937984496124031,0.13565891472868216,0.13565891472868216
